Date,Fuel,Settlement Type,Total,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,0:00
01-13-2021,Biomass,INITIAL,497.2,5.2,5.1,5.0,4.9,5.1,4.9,5.1,4.9,4.9,5.0,4.9,4.9,5.0,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,4.9,4.9,4.9,4.6,4.6,4.5,4.8,5.0,5.0,4.9,5.0,5.0,5.0,4.7,4.7,4.7,4.8,4.7,4.7,4.7,4.7,4.8,4.9,5.2,5.2,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.6,5.7,5.7,5.7,5.6,5.6,5.6,5.6,5.6,5.8,5.7,5.7,5.7,5.7,5.7,5.6,5.3,5.2,5.2,5.2,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.3,5.6
01-13-2021,Coal,INITIAL,252156.0,2185.7,2183.0,2100.0,2076.5,2092.6,2091.3,2103.6,2118.3,2131.7,2132.7,2181.3,2245.3,2315.5,2402.4,2453.8,2504.1,2564.3,2681.7,2777.2,2836.9,2859.7,2874.3,2912.2,2952.8,2921.7,2883.7,2878.3,2906.7,2925.7,2987.3,3036.1,3058.6,3058.4,3043.3,2999.7,2909.5,2906.7,2928.3,2875.8,2866.8,2907.3,2956.8,2986.3,2995.5,3025.3,3031.7,2995.2,2951.7,2960.2,2942.8,2836.1,2736.6,2696.5,2686.9,2542.6,2440.7,2358.0,2332.3,2289.5,2188.2,2122.3,2121.5,2137.5,2130.0,2129.2,2107.0,2154.0,2347.7,2526.2,2692.9,2758.7,2796.4,2834.9,2856.9,2872.6,2866.0,2849.7,2844.8,2824.8,2805.4,2838.6,2865.1,2838.7,2848.2,2860.5,2846.9,2844.2,2801.4,2627.6,2493.3,2355.1,2306.0,2369.2,2341.3,2244.1,2073.3
01-13-2021,Gas,INITIAL,33767.1,248.1,244.5,243.5,243.0,244.9,243.6,245.5,245.8,245.9,244.4,244.9,244.8,247.1,250.2,249.6,258.6,276.8,307.4,331.5,389.8,434.1,459.2,492.2,535.1,598.0,660.0,688.1,724.7,777.3,778.4,759.6,746.1,719.1,682.1,655.9,626.5,612.6,586.8,555.3,523.9,493.0,475.2,445.9,415.4,397.7,405.4,368.1,347.9,326.0,301.9,295.5,299.2,327.5,330.4,302.4,284.3,285.7,287.0,282.4,272.0,269.7,271.0,271.0,269.5,275.8,277.5,280.9,279.7,286.7,288.3,301.9,326.4,328.1,282.2,227.6,228.9,226.3,229.9,229.6,231.2,230.3,224.2,220.5,218.7,220.3,236.9,265.3,218.8,217.6,218.4,219.7,220.9,215.6,213.5,211.0,225.4
01-13-2021,Gas-CC,INITIAL,329780.3,3948.9,3861.5,3849.6,3794.1,3776.7,3751.3,3769.0,3776.7,3810.6,3809.8,3867.1,3915.9,3967.2,4029.3,4089.1,4109.8,4137.0,4153.5,4196.8,4319.6,4463.0,4594.6,4687.1,4808.8,4939.1,5126.2,5268.7,5350.3,5447.9,5456.1,5423.3,5408.6,5346.2,5151.9,4903.3,4695.1,4529.4,4351.4,4325.3,4267.9,4199.1,4094.1,4060.7,3983.7,3936.7,3834.0,3750.6,3656.4,3518.8,3403.9,3271.3,3214.2,3107.3,2936.0,2928.2,2890.1,2804.5,2718.9,2614.7,2559.5,2539.2,2423.8,2347.9,2343.6,2376.0,2454.2,2584.0,2670.0,2824.7,3038.6,3132.2,3174.4,3186.3,3119.5,3067.0,2945.9,2826.9,2738.6,2611.1,2533.2,2432.6,2300.9,2240.2,2159.7,2064.4,1987.6,2014.7,1819.6,1708.3,1635.8,1619.3,1650.8,1610.7,1564.0,1530.1,1544.3
01-13-2021,Hydro,INITIAL,467.9,7.7,7.7,7.7,7.7,2.5,1.6,1.6,1.6,1.6,1.6,1.3,1.3,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,1.1,6.7,7.3,7.3,7.3,7.4,7.4,7.3,7.2,7.1,7.1,7.1,7.1,7.3,7.5,7.7,7.7,16.2,16.3,16.2,15.5,1.7,1.5,1.5,1.5,2.9,2.9,2.9,2.9,2.9,2.8,2.9,2.8,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,3.0,3.0,3.1,3.1,3.1,3.1,3.0,3.1,3.0,3.1,3.0,3.1,13.5,13.7,13.7,12.6,9.8,9.8,9.9,9.1,7.7,7.6,7.6,7.1,3.0,3.0,3.0,3.0,2.6,2.6,2.5,2.6
01-13-2021,Nuclear,INITIAL,122863.2,1280.1,1280.1,1280.1,1280.0,1280.0,1280.0,1280.0,1280.1,1279.9,1280.1,1280.1,1279.9,1280.1,1279.9,1280.1,1279.8,1280.0,1279.9,1279.9,1279.7,1280.1,1280.0,1280.0,1280.0,1280.0,1279.6,1279.9,1279.9,1280.0,1279.8,1279.9,1279.8,1279.7,1279.8,1279.7,1279.7,1279.9,1279.4,1279.9,1280.2,1280.0,1279.9,1279.6,1279.9,1279.4,1279.8,1280.7,1281.1,1281.4,1281.5,1281.7,1281.6,1281.7,1281.7,1281.2,1279.8,1279.8,1279.9,1279.7,1279.8,1279.7,1279.7,1279.5,1279.7,1279.6,1279.9,1279.8,1279.4,1279.5,1279.2,1279.4,1279.5,1279.3,1279.4,1278.9,1279.2,1279.1,1279.3,1279.2,1279.4,1279.5,1279.3,1279.7,1279.1,1279.6,1279.2,1279.0,1279.0,1279.0,1279.1,1279.2,1279.2,1279.2,1279.0,1278.9,1279.3
01-13-2021,Other,INITIAL,-64.6,-1.2,-3.0,-2.2,-2.4,-2.5,-1.6,-1.5,-1.4,-2.6,-1.4,-1.6,-0.9,-0.4,-0.6,-0.9,-0.7,-0.1,-1.8,-1.2,-1.1,-0.8,0.1,-0.6,-0.4,0.7,0.5,0.3,0.7,0.6,0.2,-0.8,-1.0,-0.5,-0.6,-0.2,0.4,-2.3,-2.9,-2.0,-2.6,-3.0,-2.3,-3.0,-3.0,-1.7,1.0,0.7,0.4,-0.6,-2.6,0.2,-0.6,0.6,0.9,2.0,0.7,1.2,0.6,0.8,-0.2,-0.8,-0.4,-0.8,-0.1,-0.3,-0.2,0.0,-0.2,0.2,-0.2,-0.6,-0.7,-0.7,1.3,-2.3,-0.2,-1.1,-1.1,-0.2,1.1,-0.7,-0.4,1.6,-1.3,0.1,0.3,0.6,-0.3,-1.5,0.8,0.2,1.6,-4.0,-3.5,-3.1,0.6
01-13-2021,Solar,INITIAL,33936.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,15.1,78.4,223.4,416.4,626.9,815.6,936.6,961.5,1025.3,1031.3,1045.0,1039.7,1026.5,1024.5,1020.6,1029.0,1005.3,992.1,991.9,986.0,984.6,997.5,996.0,1010.3,1036.5,1044.7,1015.8,1012.8,1048.3,1041.3,1055.7,1045.0,1044.2,1025.4,963.0,828.2,629.1,436.8,261.6,119.3,27.7,3.3,2.3,2.3,2.3,2.3,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-13-2021,Wind,INITIAL,319216.2,3382.3,3415.5,3514.4,3614.6,3641.8,3653.5,3667.4,3690.7,3713.0,3729.3,3701.3,3649.9,3596.0,3518.1,3478.4,3488.3,3475.0,3429.3,3368.9,3320.1,3346.3,3378.5,3388.2,3385.7,3430.3,3474.4,3545.4,3584.5,3568.8,3525.5,3527.5,3484.0,3444.0,3417.8,3346.5,3262.9,3123.1,2985.7,2852.1,2668.1,2498.1,2368.5,2213.0,2147.3,2041.7,1969.8,1935.6,1946.4,1970.1,1987.1,2087.4,2139.4,2108.8,2145.0,2206.2,2238.2,2325.0,2414.4,2478.7,2554.4,2601.4,2684.8,2730.1,2743.0,2720.2,2769.3,2739.2,2704.7,2598.1,2524.3,2665.8,2913.6,3133.7,3357.7,3540.7,3721.2,3861.6,4004.7,4163.0,4296.2,4384.6,4452.7,4534.0,4583.5,4615.2,4619.2,4478.2,4631.4,4790.9,4901.7,4970.7,4893.2,4789.3,4786.6,4837.6,4911.7
01-14-2021,Biomass,INITIAL,524.2,5.6,5.6,5.6,5.6,5.6,5.7,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.4,5.3,5.3,5.3,5.4,5.3,5.3,5.6,5.6,5.7,5.6,5.6,5.6,5.6,5.7,5.7,5.5,5.0,5.0,4.8,4.7,4.7,4.7,4.8,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.7,4.7,4.7,4.8,4.9,4.8,4.7,5.0,5.0,5.0,5.1,5.4,5.9,5.6,5.6,5.8,6.0,5.9,6.0,6.0,6.0,6.0,5.8,5.6,5.4,5.4,5.7,5.8,5.8,5.8,5.9,5.8,5.9,5.8,5.9,5.9,5.9,5.9,5.8,5.8,5.8,5.9,5.9,6.1,5.8,5.8,5.8,5.8,5.8,5.9
01-14-2021,Coal,INITIAL,222439.9,2031.7,2177.7,2305.2,2302.8,2277.7,2276.2,2230.1,2219.9,2209.1,2186.8,2216.4,2181.0,2202.2,2240.8,2246.3,2272.4,2276.1,2335.7,2409.8,2376.5,2305.7,2378.9,2409.3,2436.0,2547.0,2669.3,2755.0,2803.4,2844.8,2854.8,2855.6,2842.8,2761.6,2692.0,2683.1,2666.6,2688.2,2651.7,2640.2,2616.9,2505.3,2379.5,2327.3,2196.8,2170.7,2098.6,2057.4,1956.3,1857.3,1770.4,1713.1,1660.9,1616.0,1588.5,1578.5,1547.9,1522.0,1530.3,1565.8,1573.1,1523.4,1493.0,1500.5,1522.1,1497.6,1515.7,1614.7,1815.9,2003.8,2271.1,2494.1,2642.7,2739.7,2778.5,2771.0,2756.9,2791.9,2792.3,2785.9,2776.9,2770.8,2760.6,2746.4,2772.2,2790.8,2793.8,2802.1,2785.8,2741.2,2672.2,2631.2,2590.8,2581.1,2560.8,2530.3,2529.1
01-14-2021,Gas,INITIAL,25023.2,240.5,236.5,232.3,233.3,235.6,233.7,235.3,234.7,232.8,234.5,232.0,231.7,235.3,233.8,242.6,241.2,246.4,240.8,234.9,234.0,236.8,232.3,236.8,234.4,266.9,338.0,342.2,324.9,335.7,327.3,289.6,280.0,275.7,260.2,248.6,249.1,243.4,252.1,249.4,247.2,243.5,246.5,244.4,243.1,240.3,242.7,253.0,255.7,244.9,238.3,236.3,236.1,242.1,243.5,240.5,249.4,250.5,265.4,270.9,263.8,271.9,280.8,281.2,268.1,268.4,277.1,280.9,287.1,316.3,329.9,322.9,342.3,354.2,367.8,372.1,378.9,356.7,351.5,337.9,303.4,329.8,332.1,288.3,258.0,220.9,198.9,187.2,188.5,189.6,190.9,189.3,189.5,190.9,191.0,191.8,193.7
01-14-2021,Gas-CC,INITIAL,225887.3,1552.8,1495.6,1405.9,1329.3,1325.6,1307.4,1292.4,1296.4,1247.0,1259.9,1284.5,1261.8,1306.1,1289.9,1359.0,1394.4,1496.9,1582.9,1598.2,1702.7,1919.8,2006.2,2057.7,2144.7,2345.5,2454.0,2523.2,2494.7,2557.7,2479.3,2440.3,2471.4,2432.0,2429.5,2403.8,2412.7,2355.2,2354.0,2370.0,2324.7,2324.7,2303.9,2251.7,2191.3,2064.4,1963.1,1903.0,1859.2,1809.0,1781.0,1776.0,1777.3,1781.9,1796.1,1775.3,1796.5,1778.3,1768.3,1747.7,1718.7,1774.0,1781.5,1872.6,2094.9,2240.4,2383.8,2630.8,2864.2,3020.1,3289.5,3505.7,3720.6,3812.8,3873.3,3808.2,3781.6,3713.5,3723.0,3724.5,3759.3,3738.3,3710.2,3651.3,3610.5,3554.7,3516.5,3457.9,3348.1,3204.7,3118.5,3100.8,3008.3,2819.0,2646.5,2549.2,2546.0
01-14-2021,Hydro,INITIAL,744.4,7.4,7.3,7.2,6.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3.6,7.1,7.1,7.1,7.1,7.0,7.1,7.0,7.2,7.5,7.5,7.5,7.6,7.7,8.0,7.7,16.1,16.2,16.0,16.2,16.1,12.1,12.0,11.0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,3.0,3.0,3.0,3.0,5.0,6.9,8.0,9.1,9.9,9.7,9.8,9.8,10.1,10.0,9.8,9.7,9.5,9.5,9.5,9.5,16.6,16.3,16.5,15.6,14.0,14.1,14.2,13.7,9.5,13.6,15.0,15.0,15.1,15.1,15.1,15.0,13.7,13.2,13.2,13.5
01-14-2021,Nuclear,INITIAL,122864.4,1279.8,1279.5,1279.2,1279.3,1279.2,1279.3,1279.3,1279.2,1279.2,1279.4,1279.1,1279.2,1279.4,1279.3,1279.3,1279.3,1279.7,1279.4,1279.3,1279.3,1279.5,1279.2,1279.7,1279.8,1279.4,1279.6,1279.4,1279.4,1279.7,1279.4,1279.8,1279.5,1279.5,1279.7,1279.6,1279.5,1279.7,1280.4,1280.2,1280.4,1280.2,1280.4,1279.6,1280.2,1280.2,1280.0,1279.9,1280.0,1280.0,1280.1,1280.5,1280.4,1280.2,1280.3,1280.3,1280.1,1280.1,1280.6,1280.5,1279.9,1280.4,1280.3,1280.2,1279.3,1279.7,1280.1,1280.0,1280.1,1280.4,1280.3,1279.9,1279.9,1280.0,1280.0,1279.8,1280.1,1280.5,1280.0,1280.3,1280.1,1279.9,1279.8,1280.1,1280.1,1279.9,1280.0,1279.7,1279.9,1279.8,1279.9,1280.0,1279.9,1280.0,1280.2,1280.0,1280.0
01-14-2021,Other,INITIAL,-87.3,1.1,0.4,-2.5,-0.2,-0.7,-0.4,-0.4,-0.9,-0.4,0.4,-1.6,0.7,-0.5,-0.5,-0.3,-0.2,0.2,0.4,0.6,0.9,0.9,-1.1,0.9,0.6,-0.5,0.6,0.0,-0.4,-5.9,-6.2,-6.1,-6.3,-1.4,0.3,-0.9,-1.0,-2.9,-3.5,-3.6,-3.5,-3.4,-3.4,-3.8,-3.1,-3.2,-3.3,-2.6,-0.8,-0.6,-0.5,0.1,-0.1,-2.3,-0.8,-1.3,-3.0,-2.7,-2.8,-2.6,-2.0,-0.1,-0.3,-2.9,-1.8,0.6,0.9,0.1,-0.4,4.9,-2.5,1.4,1.9,1.0,0.8,0.7,0.4,-0.3,-0.3,1.6,-2.1,0.4,-0.1,-0.3,0.7,1.5,0.9,1.7,1.5,0.8,-1.4,-1.1,0.2,-3.3,-2.4,-1.6,-2.0
01-14-2021,Solar,INITIAL,14790.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,13.1,51.9,144.7,219.2,232.3,309.9,309.0,272.2,272.8,291.0,328.4,331.2,329.2,318.9,326.5,319.7,329.0,326.8,326.0,330.5,333.2,335.5,342.2,349.5,374.0,394.5,441.8,523.0,561.2,550.1,712.1,712.8,640.1,624.0,687.1,597.8,455.2,380.2,222.2,109.4,37.3,5.9,2.3,2.3,2.3,2.3,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-14-2021,Wind,INITIAL,402631.5,4929.4,4812.7,4757.0,4844.6,4873.9,4898.4,4950.8,4965.6,5033.5,5065.6,5052.3,5124.6,5097.3,5103.8,5047.1,5030.1,5028.7,4966.1,4987.2,5037.2,5064.5,5095.7,5210.1,5282.0,5261.2,5190.0,5234.8,5398.1,5495.3,5623.9,5668.8,5614.6,5642.1,5539.6,5361.2,5225.6,5037.9,4939.7,4816.5,4742.1,4674.0,4635.2,4619.9,4693.7,4731.9,4790.9,4782.6,4814.3,4909.5,4947.9,4920.7,4895.1,4861.4,4808.4,4770.9,4687.5,4608.8,4498.6,4355.9,4288.7,4243.4,4075.3,3980.5,3811.1,3696.5,3506.7,3265.3,2977.8,2685.2,2424.7,2246.4,2158.9,2186.7,2217.4,2342.9,2408.6,2440.7,2465.6,2480.4,2504.5,2507.5,2516.6,2603.6,2632.5,2668.3,2681.4,2703.8,2784.5,2845.0,2883.9,2861.2,2907.8,3021.4,3151.8,3226.0,3172.0
01-15-2021,Biomass,INITIAL,421.5,5.2,5.2,5.0,4.8,4.8,4.5,4.5,4.5,4.6,4.7,4.8,4.7,4.6,4.2,4.2,4.2,4.2,4.2,4.5,4.5,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.0,4.0,4.0,4.0,4.1,4.3,4.0,3.9,3.9,3.9,4.0,4.2,4.3,4.3,4.2,3.9,3.9,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.7,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.7,4.7,4.7,4.4,4.3,4.3,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.4
01-15-2021,Coal,INITIAL,229618.1,2437.6,2367.5,2327.4,2302.8,2296.5,2278.1,2217.8,2133.7,2062.0,1989.8,1972.0,2022.0,2136.4,2172.6,2116.9,2137.8,2146.3,2146.2,2147.9,2185.9,2141.6,2256.4,2376.8,2460.4,2557.6,2654.7,2733.7,2778.1,2822.3,2832.6,2833.2,2832.7,2842.4,2843.0,2863.3,2897.7,2918.6,2925.1,2910.3,2854.5,2735.2,2588.6,2421.5,2237.6,2217.9,2282.7,2242.2,2179.8,2116.0,2122.8,2094.5,2062.2,2045.9,2008.4,1938.9,1883.8,1785.1,1691.8,1653.3,1642.3,1626.3,1626.0,1598.9,1569.7,1562.4,1596.7,1706.7,1909.9,1980.5,2185.2,2432.7,2605.2,2702.4,2746.8,2801.1,2825.2,2859.2,2880.7,2886.1,2879.3,2879.1,2873.1,2870.0,2873.7,2866.5,2829.2,2825.6,2824.4,2818.3,2804.7,2777.6,2754.4,2695.1,2687.5,2686.6,2688.4
01-15-2021,Gas,INITIAL,28329.8,193.1,192.4,195.6,198.7,201.0,202.7,216.6,229.9,242.5,248.3,249.6,249.9,250.8,250.0,252.6,252.3,253.7,255.2,256.4,263.3,268.8,268.7,271.2,295.6,309.3,325.8,375.1,391.2,442.4,496.9,486.6,490.4,458.6,410.5,347.0,321.4,301.9,284.7,281.9,275.2,280.4,284.7,282.3,287.5,289.2,290.5,293.7,292.1,298.0,288.3,282.5,278.1,280.7,281.1,279.7,278.1,275.7,275.3,277.1,276.6,275.8,274.9,273.2,272.7,275.7,276.2,277.0,274.2,279.2,284.7,283.9,361.1,470.6,511.5,448.4,410.5,376.3,349.2,326.3,322.4,293.6,278.1,276.2,274.0,270.5,281.3,276.3,270.8,268.4,259.8,256.1,257.4,255.0,252.8,253.0,253.3
01-15-2021,Gas-CC,INITIAL,291904.0,2542.1,2500.6,2475.9,2505.6,2505.1,2485.0,2449.3,2390.5,2362.0,2347.7,2401.5,2448.4,2493.0,2464.3,2446.2,2504.4,2526.9,2568.9,2641.0,2764.8,2950.4,3018.8,3193.2,3274.2,3491.3,3721.1,3915.6,4019.7,4141.6,4186.9,4249.1,4290.1,4277.6,4216.7,4035.6,3833.0,3731.5,3610.9,3523.7,3411.4,3243.7,2998.3,2837.1,2717.7,2599.8,2389.7,2312.1,2283.7,2205.7,2166.8,2190.6,2201.1,2181.4,2161.3,2157.1,2117.9,2063.5,2086.3,2064.4,2057.7,2077.0,2125.2,2102.8,2130.6,2209.1,2352.8,2489.6,2671.3,2890.3,3217.9,3505.9,3665.2,3793.0,3838.2,3888.3,3889.4,3798.9,3799.7,3861.1,3851.5,3859.7,3838.4,3773.4,3756.5,3755.2,3759.9,3721.6,3667.3,3553.6,3494.6,3478.4,3430.7,3446.8,3436.1,3388.8,3433.8
01-15-2021,Hydro,INITIAL,1573.0,19.3,19.2,19.3,19.3,13.6,13.1,13.1,13.1,13.2,13.1,13.3,13.2,13.2,13.1,13.2,13.2,13.2,13.2,13.3,13.1,13.3,13.2,13.2,13.3,18.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.9,20.0,20.2,20.2,20.2,20.4,21.2,21.2,29.4,29.6,29.4,28.8,16.3,14.8,14.8,14.8,15.1,15.0,15.0,15.0,15.0,14.7,14.0,14.1,14.1,14.1,14.0,14.0,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.2,14.2,14.1,14.2,14.3,14.3,14.4,21.2,21.3,21.4,20.6,18.9,18.8,18.8,18.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,15.2
01-15-2021,Nuclear,INITIAL,122890.6,1279.9,1279.6,1279.8,1280.2,1280.0,1279.5,1279.4,1279.6,1279.6,1279.2,1280.1,1279.9,1279.9,1279.4,1279.7,1279.6,1279.7,1279.9,1280.3,1279.7,1280.2,1279.2,1279.3,1279.7,1279.6,1279.7,1279.5,1279.6,1279.7,1279.7,1280.1,1279.7,1279.6,1279.8,1280.1,1280.3,1280.1,1280.2,1280.1,1280.2,1280.2,1280.4,1280.3,1280.8,1280.4,1280.3,1280.5,1280.1,1280.6,1280.3,1280.4,1280.4,1280.3,1280.2,1280.1,1280.1,1280.3,1280.3,1280.4,1280.4,1280.5,1280.3,1280.5,1280.5,1280.5,1280.5,1280.7,1280.1,1280.8,1280.6,1280.3,1280.0,1280.5,1280.1,1280.1,1280.0,1280.1,1280.3,1280.4,1280.3,1280.6,1280.3,1280.4,1280.3,1280.5,1280.1,1280.2,1280.1,1280.3,1280.4,1280.3,1280.1,1280.0,1280.3,1280.4,1280.5
01-15-2021,Other,INITIAL,-58.2,-2.2,-1.1,-1.8,-0.5,-1.7,-1.6,-1.2,-0.8,-1.1,-0.7,-0.2,-1.9,-0.7,-1.8,-0.5,-1.6,0.1,-1.6,-1.2,-1.9,0.5,0.0,-1.1,0.9,1.3,0.0,-0.4,0.9,0.8,1.3,1.1,0.5,-0.5,1.2,2.1,1.6,1.0,1.2,1.3,1.6,0.5,0.5,-1.8,0.5,-1.3,-0.6,0.5,-2.3,-2.0,-0.9,-1.6,-1.0,-1.7,-0.6,-0.9,-1.2,-3.5,-1.9,-4.7,-4.8,-3.5,-3.4,-3.9,-3.4,-3.2,-3.2,-0.2,-1.4,1.0,2.9,-0.4,7.3,2.9,1.5,2.5,2.1,-1.8,0.5,0.8,1.4,0.2,-0.9,-0.8,-0.6,-0.7,0.1,-0.8,-0.8,-0.7,-0.5,-0.7,-0.5,-3.9,-2.7,-2.7,-3.1
01-15-2021,Solar,INITIAL,35423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.4,69.3,200.2,377.3,581.0,764.3,931.1,997.4,1032.3,1047.8,1068.2,1096.5,1094.7,1089.2,1080.7,1070.5,1059.6,1057.5,1052.9,1052.2,1055.0,1062.9,1068.6,1077.7,1084.5,1098.4,1108.7,1120.2,1122.3,1106.5,1095.1,1101.5,1081.6,1046.6,981.5,873.3,675.9,475.5,284.7,128.4,30.0,2.2,0.5,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-15-2021,Wind,INITIAL,346722.0,3194.6,3254.8,3280.0,3277.5,3294.9,3326.1,3424.7,3562.1,3663.4,3767.2,3756.7,3704.0,3612.9,3644.0,3795.2,3781.8,3862.5,3905.5,3960.4,3944.4,4028.6,4047.5,3979.7,3998.8,3975.3,3898.0,3814.9,3779.6,3768.0,3762.2,3739.9,3694.2,3660.7,3584.6,3524.7,3408.5,3243.9,3105.1,3063.2,3127.2,3333.2,3602.6,3844.1,4072.2,4192.4,4246.5,4299.0,4298.4,4343.1,4287.6,4218.2,4180.9,4124.1,4111.6,4089.5,4102.7,4170.1,4182.2,4178.0,4149.1,4119.6,4088.9,4085.8,4106.7,4066.1,3996.9,3888.0,3724.3,3607.2,3403.1,3189.5,2993.3,2918.8,2848.4,2851.1,2882.1,2921.2,2951.3,2950.6,2997.0,3051.0,3105.2,3178.3,3177.9,3189.6,3166.3,3174.1,3213.4,3235.0,3267.5,3252.4,3242.4,3226.3,3180.7,3151.8,3077.7
01-16-2021,Biomass,INITIAL,518.5,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.1,5.1,5.0,5.0,5.1,5.1,5.0,5.0,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.6,5.4,5.4,5.4,5.4,5.4,5.4,5.5,5.5,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.4,5.6,5.7,5.7,5.7,5.6,5.6,5.7,5.7,5.6,5.7,5.7,5.7,5.7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.5,5.5,5.5,5.5,5.6,5.8,5.8,5.8,5.8,5.8,5.8,5.7,5.7,5.7
01-16-2021,Coal,INITIAL,263293.4,2685.0,2676.9,2691.8,2691.7,2690.7,2691.2,2693.4,2688.9,2688.3,2693.8,2691.8,2707.8,2715.3,2704.6,2701.8,2695.2,2703.3,2731.5,2765.1,2762.7,2749.8,2778.8,2800.1,2801.1,2794.6,2777.4,2799.9,2787.7,2809.7,2806.4,2808.2,2808.6,2813.5,2805.5,2795.6,2786.6,2843.9,2863.4,2864.7,2870.3,2862.4,2865.3,2858.9,2827.7,2761.8,2794.1,2803.9,2747.5,2723.4,2749.6,2749.3,2704.6,2656.9,2622.8,2591.9,2554.8,2511.1,2521.8,2525.7,2526.1,2523.9,2575.1,2577.8,2635.4,2720.2,2766.1,2802.4,2807.8,2775.8,2798.2,2805.7,2802.6,2806.3,2816.3,2815.3,2805.3,2833.0,2824.1,2802.0,2799.6,2822.8,2811.1,2826.8,2839.1,2832.9,2804.5,2739.6,2687.7,2682.4,2694.5,2713.7,2715.6,2705.7,2708.7,2708.8,2710.6
